customer_id,is_suspicious,case_date
CUST005348,0,2025-04-12
CUST005349,0,2025-01-28
CUST005350,0,2024-04-22
CUST005351,0,2024-07-28
CUST005352,0,2024-09-22
CUST005353,0,2024-08-27
CUST005354,1,2024-11-18
CUST005355,0,2024-10-11
CUST005356,0,2025-01-03
CUST005357,0,2024-09-02
CUST005358,0,2024-10-23
CUST005359,0,2024-11-09
CUST005360,0,2024-12-01
CUST005361,0,2024-10-09
CUST005362,0,2025-04-13
CUST005363,0,2024-06-24
CUST005364,0,2024-11-09
CUST005365,0,2024-12-04
CUST005366,1,2024-09-09
CUST005367,0,2024-04-27
CUST005368,0,2024-06-10
CUST005369,0,2024-04-24
CUST005370,0,2024-10-28
CUST005371,0,2024-05-03
CUST005372,0,2024-05-09
CUST005373,0,2024-09-01
CUST005374,0,2025-04-07
CUST005375,0,2024-06-09
CUST005376,1,2025-04-06
CUST005377,0,2024-06-09
CUST005378,0,2024-08-02
CUST005379,0,2025-02-04
CUST005380,0,2024-11-02
CUST005381,1,2024-12-12
CUST005382,0,2024-08-12
CUST005383,0,2024-12-20
CUST005384,0,2024-12-23
CUST005385,0,2024-06-27
CUST005386,0,2024-08-24
CUST005387,0,2024-09-04
CUST005388,0,2024-10-14
CUST005389,0,2025-04-02
CUST005390,0,2024-11-24
CUST005391,0,2024-05-06
CUST005392,0,2024-11-18
CUST005393,0,2024-04-29
CUST005394,0,2024-05-21
CUST005395,0,2024-11-27
CUST005396,0,2024-08-01
CUST005397,0,2024-08-17
CUST005398,0,2024-07-21
CUST005399,0,2024-12-22
CUST005400,0,2024-12-03
CUST005401,0,2024-08-09
CUST005402,1,2024-07-21
CUST005403,0,2024-06-03
CUST005404,0,2024-05-05
CUST005405,0,2024-05-25
CUST005406,0,2024-05-30
CUST005407,0,2024-05-08
CUST005408,0,2024-10-23
CUST005409,0,2025-01-24
CUST005410,0,2024-07-31
CUST005411,0,2024-11-20
CUST005412,0,2024-10-31
CUST005413,0,2024-11-13
CUST005414,0,2025-01-02
CUST005415,0,2024-12-03
CUST005416,0,2024-07-16
CUST005417,0,2025-02-01
CUST005418,0,2024-10-15
CUST005419,1,2024-11-11
CUST005420,0,2024-11-08
CUST005421,0,2024-10-31
CUST005422,0,2024-06-06
CUST005423,0,2024-06-07
CUST005424,0,2024-09-12
CUST005425,0,2025-03-25
CUST005426,0,2025-01-13
CUST005427,0,2025-03-06
CUST005428,0,2025-03-19
CUST005429,1,2025-02-18
CUST005430,1,2024-06-13
CUST005431,0,2024-08-23
CUST005432,0,2024-10-30
CUST005433,0,2025-01-29
CUST005434,0,2024-04-21
CUST005435,0,2025-02-14
CUST005436,0,2025-02-23
CUST005437,0,2024-11-15
CUST005438,0,2025-01-12
CUST005439,0,2024-11-01
CUST005440,0,2024-11-03
CUST005441,0,2025-03-26
CUST005442,0,2024-06-28
CUST005443,0,2024-06-07
CUST005444,0,2024-06-22
CUST005445,0,2024-11-25
CUST005446,0,2025-03-20
CUST005447,0,2024-11-12
CUST005448,0,2024-08-25
CUST005449,1,2024-07-04
CUST005450,0,2024-05-29
CUST005451,0,2024-11-21
CUST005452,0,2024-11-25
CUST005453,0,2024-06-09
CUST005454,0,2024-09-27
CUST005455,0,2024-11-28
CUST005456,0,2024-10-14
CUST005457,0,2024-10-18
CUST005458,0,2024-05-26
CUST005459,0,2025-04-02
CUST005460,0,2024-05-26
CUST005461,0,2024-06-05
CUST005462,0,2025-01-04
CUST005463,0,2024-12-22
CUST005464,0,2024-07-01
CUST005465,0,2025-02-14
CUST005466,1,2024-04-30
CUST005467,0,2024-11-24
CUST005468,0,2024-05-01
CUST005469,1,2024-10-29
CUST005470,0,2024-08-09
CUST005471,0,2024-07-31
CUST005472,0,2024-11-09
CUST005473,0,2024-06-02
CUST005474,1,2024-06-23
CUST005475,1,2025-04-03
CUST005476,0,2024-12-28
CUST005477,0,2024-05-17
CUST005478,0,2024-07-27
CUST005479,0,2024-05-24
CUST005480,0,2024-05-15
CUST005481,0,2024-11-01
CUST005482,0,2024-07-23
CUST005483,0,2025-04-14
CUST005484,0,2025-03-11
CUST005485,0,2025-04-20
CUST005486,0,2024-07-31
CUST005487,0,2024-09-04
CUST005488,0,2024-10-17
CUST005489,0,2025-03-10
CUST005490,0,2024-06-06
CUST005491,0,2024-05-22
CUST005492,0,2024-07-04
CUST005493,0,2024-07-15
CUST005494,0,2024-12-04
CUST005495,0,2024-05-14
CUST005496,0,2025-01-25
CUST005497,0,2024-09-18
CUST005498,1,2024-06-19
CUST005499,0,2024-11-22
CUST005500,0,2025-04-04
CUST005501,0,2024-07-02
CUST005502,0,2025-01-15
CUST005503,0,2024-07-17
CUST005504,0,2024-06-04
CUST005505,0,2024-10-26
CUST005506,1,2024-11-24
CUST005507,0,2024-04-22
CUST005508,0,2024-12-03
CUST005509,0,2024-10-28
CUST005510,0,2024-07-21
CUST005511,0,2024-04-20
CUST005512,0,2024-07-25
CUST005513,0,2024-08-03
CUST005514,0,2024-09-22
CUST005515,0,2024-12-18
CUST005516,1,2024-12-12
CUST005517,0,2024-10-21
CUST005518,0,2025-01-16
CUST005519,1,2024-09-27
CUST005520,0,2024-10-24
CUST005521,0,2024-08-06
CUST005522,1,2025-03-13
CUST005523,0,2024-04-27
CUST005524,0,2024-11-22
CUST005525,0,2025-04-09
CUST005526,0,2024-06-17
CUST005527,0,2024-06-24
CUST005528,0,2024-05-08
CUST005529,1,2024-08-04
CUST005530,0,2025-02-03
CUST005531,0,2025-02-24
CUST005532,0,2024-08-15
CUST005533,0,2024-10-11
CUST005534,0,2025-02-17
CUST005535,0,2024-10-26
CUST005536,0,2024-05-20
CUST005537,0,2024-09-19
CUST005538,0,2024-12-30
CUST005539,0,2024-11-08
CUST005540,0,2025-03-19
CUST005541,0,2024-10-16
CUST005542,0,2024-12-19
CUST005543,0,2025-03-13
CUST005544,0,2025-02-28
CUST005545,0,2024-10-29
CUST005546,0,2024-10-29
CUST005547,0,2024-10-21
CUST005548,0,2025-02-09
CUST005549,1,2024-06-08
CUST005550,0,2025-02-17
CUST005551,0,2025-03-14
CUST005552,0,2024-12-07
CUST005553,0,2024-06-20
CUST005554,0,2024-11-05
CUST005555,0,2025-02-05
CUST005556,0,2024-07-17
CUST005557,0,2024-09-10
CUST005558,0,2024-07-12
CUST005559,0,2024-07-13
CUST005560,0,2025-04-12
CUST005561,0,2024-11-24
CUST005562,0,2024-11-12
CUST005563,0,2024-06-28
CUST005564,0,2024-12-28
CUST005565,1,2024-10-28
CUST005566,0,2024-04-21
CUST005567,0,2024-04-24
CUST005568,0,2024-05-19
CUST005569,0,2024-09-08
CUST005570,0,2024-06-09
CUST005571,0,2024-07-19
CUST005572,0,2024-09-17
CUST005573,0,2025-02-03
CUST005574,0,2024-05-22
CUST005575,0,2024-10-18
CUST005576,0,2024-07-26
CUST005577,0,2025-01-18
CUST005578,0,2024-07-12
CUST005579,0,2025-02-14
CUST005580,0,2025-01-16
CUST005581,0,2024-12-09
CUST005582,0,2024-06-06
CUST005583,0,2025-01-25
CUST005584,0,2025-03-14
CUST005585,1,2025-04-09
CUST005586,0,2024-11-10
CUST005587,0,2025-02-21
CUST005588,0,2024-07-23
CUST005589,0,2025-03-25
CUST005590,0,2024-07-23
CUST005591,0,2024-06-07
CUST005592,0,2024-08-03
CUST005593,0,2024-09-20
CUST005594,0,2024-08-04
CUST005595,0,2024-09-27
CUST005596,0,2025-03-13
CUST005597,0,2024-12-15
CUST005598,1,2025-02-03
CUST005599,0,2024-11-20
CUST005600,0,2025-04-12
CUST005601,0,2024-06-05
CUST005602,0,2024-12-31
CUST005603,0,2024-06-12
CUST005604,0,2024-05-20
CUST005605,0,2024-09-26
CUST005606,0,2024-05-15
CUST005607,0,2024-10-05
CUST005608,0,2024-12-09
CUST005609,0,2024-08-13
CUST005610,1,2025-01-14
CUST005611,0,2024-11-02
CUST005612,0,2025-01-02
CUST005613,1,2024-04-24
CUST005614,0,2025-01-23
CUST005615,0,2024-05-11
CUST005616,0,2024-07-05
CUST005617,0,2024-10-21
CUST005618,0,2024-10-31
CUST005619,0,2024-12-12
CUST005620,1,2024-11-03
CUST005621,0,2024-10-15
CUST005622,0,2024-10-13
CUST005623,0,2025-02-04
CUST005624,0,2024-11-28
CUST005625,0,2025-02-09
CUST005626,0,2024-12-26
CUST005627,0,2024-10-28
CUST005628,0,2025-02-25
CUST005629,0,2025-02-21
CUST005630,0,2025-03-24
CUST005631,0,2025-03-28
CUST005632,0,2025-03-27
CUST005633,1,2024-09-10
CUST005634,0,2024-10-27
CUST005635,0,2024-08-16
CUST005636,0,2025-02-08
CUST005637,0,2025-02-01
CUST005638,0,2025-01-21
CUST005639,0,2025-03-09
CUST005640,0,2024-07-22
CUST005641,0,2024-09-25
CUST005642,0,2024-07-18
CUST005643,0,2025-01-08
CUST005644,0,2025-01-18
CUST005645,0,2024-11-19
CUST005646,0,2024-09-21
CUST005647,0,2024-09-06
CUST005648,0,2024-09-17
CUST005649,0,2024-10-30
CUST005650,0,2024-08-16
CUST005651,0,2024-09-30
CUST005652,0,2024-12-30
CUST005653,0,2024-06-19
CUST005654,0,2024-05-06
CUST005655,0,2025-02-26
CUST005656,0,2025-03-14
CUST005657,0,2024-05-07
CUST005658,0,2024-10-09
CUST005659,0,2024-05-13
CUST005660,0,2024-04-28
CUST005661,0,2024-08-09
CUST005662,0,2024-10-28
CUST005663,0,2024-06-08
CUST005664,0,2024-08-17
CUST005665,0,2024-08-13
CUST005666,1,2024-10-19
CUST005667,0,2024-05-09
CUST005668,0,2024-11-05
CUST005669,0,2024-07-10
CUST005670,1,2024-07-12
CUST005671,0,2024-11-14
CUST005672,0,2024-09-18
CUST005673,0,2024-09-27
CUST005674,0,2024-06-13
CUST005675,0,2025-02-01
CUST005676,0,2025-04-04
CUST005677,0,2025-04-08
CUST005678,1,2024-11-15
CUST005679,0,2024-07-04
CUST005680,1,2024-04-29
CUST005681,0,2024-07-11
CUST005682,0,2024-07-01
CUST005683,0,2025-04-06
CUST005684,0,2024-09-22
CUST005685,0,2024-12-13
CUST005686,0,2024-12-20
CUST005687,0,2024-11-13
CUST005688,1,2025-02-05
CUST005689,0,2024-10-16
CUST005690,1,2025-01-18
CUST005691,1,2025-01-18
CUST005692,0,2025-01-23
CUST005693,0,2024-05-28
CUST005694,0,2024-04-22
CUST005695,0,2024-05-04
CUST005696,0,2025-02-20
CUST005697,0,2024-12-18
CUST005698,0,2024-05-01
CUST005699,0,2024-08-21
CUST005700,0,2025-01-12
CUST005701,0,2024-07-16
CUST005702,0,2025-04-06
CUST005703,0,2024-07-02
CUST005704,1,2024-05-01
CUST005705,0,2024-12-17
CUST005706,0,2024-11-20
CUST005707,0,2024-07-12
CUST005708,0,2025-03-22
CUST005709,0,2024-11-13
CUST005710,0,2024-11-30
CUST005711,0,2024-08-02
CUST005712,0,2024-07-22
CUST005713,0,2024-05-06
CUST005714,0,2024-07-26
CUST005715,0,2024-09-04
CUST005716,0,2025-01-28
CUST005717,0,2025-03-11
CUST005718,0,2025-02-28
CUST005719,0,2024-11-17
CUST005720,0,2024-10-31
CUST005721,0,2025-03-11
CUST005722,0,2025-04-13
CUST005723,0,2025-03-19
CUST005724,0,2024-10-19
CUST005725,0,2024-06-03
CUST005726,1,2024-06-26
CUST005727,0,2024-12-26
CUST005728,0,2024-07-25
CUST005729,0,2025-03-31
CUST005730,0,2024-04-28
CUST005731,0,2024-12-28
CUST005732,0,2024-11-16
CUST005733,0,2024-12-05
CUST005734,0,2024-12-17
CUST005735,0,2025-03-03
CUST005736,0,2024-08-16
CUST005737,0,2025-04-07
CUST005738,0,2024-05-26
CUST005739,0,2024-11-19
CUST005740,1,2024-12-30
CUST005741,0,2025-04-13
CUST005742,0,2024-11-25
CUST005743,0,2024-08-30
CUST005744,0,2024-11-29
CUST005745,0,2024-08-05
CUST005746,0,2024-07-22
CUST005747,0,2024-12-07
CUST005748,0,2025-02-12
CUST005749,0,2025-02-20
CUST005750,0,2025-01-02
CUST005751,0,2024-08-29
CUST005752,0,2025-02-04
CUST005753,1,2024-10-25
CUST005754,0,2025-01-29
CUST005755,0,2024-08-25
CUST005756,0,2024-07-19
CUST005757,0,2024-06-20
CUST005758,0,2024-09-14
CUST005759,0,2024-10-30
CUST005760,0,2024-09-04
CUST005761,0,2024-11-16
CUST005762,1,2025-01-10
CUST005763,0,2024-12-08
CUST005764,0,2025-04-03
CUST005765,0,2024-11-28
CUST005766,1,2024-11-18
CUST005767,0,2025-02-15
CUST005768,0,2024-07-08
CUST005769,0,2024-07-13
CUST005770,0,2024-07-05
CUST005771,0,2024-09-25
CUST005772,0,2024-06-05
CUST005773,0,2025-02-04
CUST005774,1,2024-10-17
CUST005775,0,2024-08-21
CUST005776,0,2024-09-23
CUST005777,0,2024-09-22
CUST005778,0,2024-07-05
CUST005779,0,2024-10-01
CUST005780,0,2024-04-23
CUST005781,0,2024-05-15
CUST005782,0,2024-08-28
CUST005783,1,2024-09-01
CUST005784,0,2024-08-25
CUST005785,1,2024-12-19
CUST005786,0,2025-02-06
CUST005787,0,2024-07-26
CUST005788,0,2025-03-18
CUST005789,0,2025-01-20
CUST005790,0,2024-06-10
CUST005791,1,2024-10-09
CUST005792,1,2024-09-11
CUST005793,0,2024-05-30
CUST005794,0,2024-08-14
CUST005795,0,2024-05-07
CUST005796,0,2025-04-07
CUST005797,0,2024-10-09
CUST005798,0,2025-03-25
CUST005799,0,2025-04-06
CUST005800,0,2025-01-27
CUST005801,0,2025-03-27
CUST005802,1,2025-02-03
CUST005803,0,2024-11-10
CUST005804,0,2024-11-16
CUST005805,1,2025-01-30
CUST005806,0,2024-08-15
CUST005807,1,2024-07-17
CUST005808,0,2024-08-03
CUST005809,0,2025-04-08
CUST005810,0,2025-01-24
CUST005811,1,2024-12-20
CUST005812,0,2024-08-11
CUST005813,0,2024-07-22
CUST005814,0,2025-01-31
CUST005815,0,2024-08-18
CUST005816,0,2025-01-08
CUST005817,0,2024-05-29
CUST005818,0,2024-06-07
CUST005819,0,2024-06-04
CUST005820,0,2024-06-11
CUST005821,0,2024-12-24
CUST005822,0,2024-07-23
CUST005823,0,2025-04-01
CUST005824,0,2025-02-09
CUST005825,0,2024-09-19
CUST005826,0,2024-12-04
CUST005827,0,2025-02-04
CUST005828,0,2024-08-23
CUST005829,0,2024-10-13
CUST005830,0,2024-05-09
CUST005831,0,2025-03-14
CUST005832,0,2025-01-01
CUST005833,0,2024-11-24
CUST005834,1,2024-12-27
CUST005835,0,2025-04-10
CUST005836,0,2024-06-07
CUST005837,0,2024-05-23
CUST005838,0,2024-07-15
CUST005839,0,2024-07-31
CUST005840,0,2025-03-02
CUST005841,0,2024-11-30
CUST005842,0,2024-06-04
CUST005843,0,2025-01-16
CUST005844,0,2024-05-13
CUST005845,0,2024-07-18
CUST005846,0,2024-11-26
CUST005847,0,2024-08-01
CUST005848,0,2024-07-25
CUST005849,1,2024-12-24
CUST005850,0,2024-08-13
CUST005851,0,2024-12-09
CUST005852,0,2024-12-08
CUST005853,0,2024-09-25
CUST005854,0,2024-12-04
CUST005855,0,2024-10-18
CUST005856,0,2025-01-03
CUST005857,0,2024-05-21
CUST005858,0,2025-01-09
CUST005859,0,2024-04-30
CUST005860,0,2024-05-23
CUST005861,0,2025-01-28
CUST005862,0,2024-12-06
CUST005863,0,2024-07-15
CUST005864,0,2024-08-04
CUST005865,0,2024-11-07
CUST005866,0,2025-03-23
CUST005867,0,2025-04-13
CUST005868,0,2024-12-26
CUST005869,0,2024-04-20
CUST005870,0,2025-02-27
CUST005871,0,2025-02-23
CUST005872,0,2025-01-07
CUST005873,0,2025-04-06
CUST005874,0,2025-02-01
CUST005875,0,2024-09-01
CUST005876,0,2024-06-09
CUST005877,0,2025-03-16
CUST005878,0,2025-01-24
CUST005879,1,2024-12-02
CUST005880,0,2024-05-31
CUST005881,0,2024-10-20
CUST005882,1,2024-07-01
CUST005883,0,2024-07-17
CUST005884,0,2024-11-16
CUST005885,0,2025-03-13
CUST005886,0,2025-02-17
CUST005887,0,2024-05-10
CUST005888,0,2024-11-01
CUST005889,0,2024-11-22
CUST005890,0,2024-12-05
CUST005891,0,2024-12-08
CUST005892,0,2024-12-11
CUST005893,1,2025-02-26
CUST005894,0,2025-04-03
CUST005895,0,2024-12-03
CUST005896,0,2024-11-02
CUST005897,0,2024-12-09
CUST005898,0,2024-12-20
CUST005899,0,2024-11-27
CUST005900,0,2024-07-20
CUST005901,0,2024-05-27
CUST005902,0,2024-12-18
CUST005903,0,2024-11-01
CUST005904,0,2024-05-09
CUST005905,0,2024-10-04
CUST005906,0,2025-04-09
CUST005907,1,2024-09-05
CUST005908,0,2025-02-28
CUST005909,0,2024-11-17
CUST005910,1,2024-06-03
CUST005911,0,2025-02-05
CUST005912,0,2025-04-08
CUST005913,1,2024-07-16
CUST005914,1,2025-02-15
CUST005915,0,2024-06-20
CUST005916,0,2024-05-11
CUST005917,0,2025-02-17
CUST005918,0,2024-06-28
CUST005919,0,2025-04-13
CUST005920,0,2024-09-16
CUST005921,0,2024-12-08
CUST005922,0,2024-09-28
CUST005923,0,2024-08-16
CUST005924,0,2024-10-13
CUST005925,0,2024-12-16
CUST005926,0,2024-08-02
CUST005927,0,2024-04-27
CUST005928,0,2024-05-30
CUST005929,0,2025-04-07
CUST005930,0,2024-06-20
CUST005931,0,2024-11-03
CUST005932,0,2024-10-09
CUST005933,0,2024-05-12
CUST005934,0,2025-04-11
CUST005935,0,2025-01-01
CUST005936,0,2024-06-26
CUST005937,0,2024-08-13
CUST005938,1,2024-07-19
CUST005939,0,2024-12-31
CUST005940,0,2024-12-18
CUST005941,0,2024-10-28
CUST005942,0,2024-06-03
CUST005943,0,2025-01-09
CUST005944,0,2024-12-30
CUST005945,0,2024-04-21
CUST005946,0,2024-09-29
CUST005947,0,2025-02-16
CUST005948,0,2025-04-06
CUST005949,0,2024-11-13
CUST005950,0,2024-11-20
CUST005951,0,2024-12-24
CUST005952,0,2024-08-12
CUST005953,0,2025-02-15
CUST005954,0,2024-11-06
CUST005955,1,2025-04-16
CUST005956,0,2025-03-29
CUST005957,0,2024-05-14
CUST005958,0,2025-03-28
CUST005959,0,2025-01-18
CUST005960,1,2024-05-22
CUST005961,0,2024-09-08
CUST005962,1,2024-05-21
CUST005963,0,2024-11-30
CUST005964,0,2024-08-30
CUST005965,1,2025-01-22
CUST005966,0,2024-05-20
CUST005967,0,2025-01-28
CUST005968,0,2024-12-05
CUST005969,0,2024-07-23
CUST005970,0,2024-09-01
CUST005971,1,2025-02-01
CUST005972,0,2024-09-06
CUST005973,0,2025-03-29
CUST005974,0,2024-05-03
CUST005975,1,2024-06-19
CUST005976,0,2024-11-22
CUST005977,1,2024-08-02
CUST005978,0,2024-09-02
CUST005979,1,2024-08-24
CUST005980,0,2025-03-13
CUST005981,0,2024-06-08
CUST005982,0,2024-09-08
CUST005983,0,2024-12-24
CUST005984,0,2024-06-10
CUST005985,0,2024-12-17
CUST005986,1,2025-01-31
CUST005987,0,2024-09-14
CUST005988,0,2024-10-12
CUST005989,0,2024-10-25
CUST005990,0,2024-04-23
CUST005991,0,2024-09-20
CUST005992,1,2024-11-27
CUST005993,0,2024-12-05
CUST005994,0,2024-10-01
CUST005995,0,2024-12-15
CUST005996,0,2024-09-09
CUST005997,1,2024-06-11
CUST005998,0,2024-10-12
CUST005999,0,2024-05-03
CUST006000,0,2024-12-11
CUST006001,0,2025-03-07
CUST006002,0,2024-04-26
CUST006003,1,2025-01-31
CUST006004,0,2024-08-10
CUST006005,0,2024-10-10
CUST006006,0,2025-01-05
CUST006007,1,2024-11-28
CUST006008,1,2024-08-04
CUST006009,1,2024-11-05
CUST006010,0,2025-02-26
CUST006011,0,2025-02-17
CUST006012,0,2024-05-21
CUST006013,0,2024-09-13
CUST006014,1,2024-11-22
CUST006015,0,2024-12-12
CUST006016,1,2024-07-26
CUST006017,0,2025-02-27
CUST006018,0,2025-04-07
CUST006019,0,2024-08-31
CUST006020,0,2024-04-21
CUST006021,0,2025-01-27
CUST006022,0,2024-07-08
CUST006023,0,2024-11-18
CUST006024,0,2024-12-31
CUST006025,0,2025-01-23
CUST006026,0,2024-11-10
CUST006027,0,2024-04-25
CUST006028,0,2024-11-17
CUST006029,0,2025-03-30
CUST006030,1,2025-03-09
CUST006031,0,2025-01-22
CUST006032,0,2024-11-22
CUST006033,1,2025-02-14
CUST006034,1,2024-11-17
CUST006035,1,2024-09-09
CUST006036,0,2024-11-14
CUST006037,1,2025-02-08
CUST006038,0,2024-12-05
CUST006039,0,2025-04-09
CUST006040,0,2025-01-22
CUST006041,0,2024-06-01
CUST006042,0,2024-10-27
CUST006043,1,2024-05-31
CUST006044,0,2025-01-31
CUST006045,0,2024-08-13
CUST006046,0,2024-05-08
CUST006047,0,2024-05-23
CUST006048,0,2024-08-18
CUST006049,0,2024-06-05
CUST006050,0,2024-08-05
CUST006051,0,2024-05-05
CUST006052,0,2024-09-05
CUST006053,0,2024-10-05
CUST006054,0,2024-08-20
CUST006055,0,2024-06-13
CUST006056,0,2024-09-24
CUST006057,0,2024-08-29
CUST006058,0,2024-12-03
CUST006059,0,2024-08-14
CUST006060,1,2024-05-08
CUST006061,0,2024-09-15
CUST006062,0,2024-06-06
CUST006063,1,2025-04-15
CUST006064,0,2024-09-11
CUST006065,0,2025-03-15
CUST006066,0,2025-01-29
CUST006067,0,2024-08-29
CUST006068,0,2024-06-06
CUST006069,1,2024-05-16
CUST006070,0,2024-05-26
CUST006071,0,2025-03-31
CUST006072,0,2024-04-29
CUST006073,0,2024-05-30
CUST006074,1,2024-05-05
CUST006075,0,2024-11-18
CUST006076,0,2024-05-20
CUST006077,0,2024-11-24
CUST006078,0,2024-05-02
CUST006079,0,2025-04-04
CUST006080,0,2024-06-23
CUST006081,1,2024-12-12
CUST006082,0,2024-11-08
CUST006083,0,2024-07-14
CUST006084,0,2024-09-17
CUST006085,0,2024-12-22
CUST006086,0,2025-04-19
CUST006087,0,2024-05-28
CUST006088,0,2024-05-30
CUST006089,0,2024-08-01
CUST006090,0,2024-09-06
CUST006091,0,2025-01-30
CUST006092,0,2025-01-16
CUST006093,0,2024-12-23
CUST006094,0,2024-12-19
CUST006095,0,2024-06-04
CUST006096,1,2024-07-18
CUST006097,0,2024-08-11
CUST006098,0,2025-02-05
CUST006099,0,2024-08-26
CUST006100,0,2024-05-04
CUST006101,1,2024-05-07
CUST006102,1,2024-10-05
CUST006103,0,2024-07-09
CUST006104,1,2024-06-14
CUST006105,0,2024-05-14
CUST006106,0,2024-12-25
CUST006107,0,2024-05-12
CUST006108,0,2024-11-10
CUST006109,0,2024-12-10
CUST006110,0,2024-08-24
CUST006111,0,2024-10-16
CUST006112,1,2024-04-29
CUST006113,0,2024-11-02
CUST006114,0,2024-08-12
CUST006115,0,2024-10-16
CUST006116,0,2024-08-08
CUST006117,1,2024-08-27
CUST006118,0,2024-10-15
CUST006119,0,2024-07-17
CUST006120,0,2024-08-22
CUST006121,0,2024-09-16
CUST006122,1,2024-12-12
CUST006123,0,2025-04-19
CUST006124,0,2024-10-06
CUST006125,0,2024-05-13
CUST006126,0,2024-07-31
CUST006127,0,2024-07-23
CUST006128,0,2024-06-18
CUST006129,1,2024-06-27
CUST006130,1,2024-04-24
CUST006131,0,2025-01-19
CUST006132,0,2025-04-16
CUST006133,0,2024-09-12
CUST006134,0,2024-06-24
CUST006135,0,2025-03-01
CUST006136,0,2025-03-06
CUST006137,0,2025-03-16
CUST006138,0,2024-04-26
CUST006139,1,2024-05-09
CUST006140,0,2025-01-27
CUST006141,1,2024-06-25
CUST006142,0,2024-11-24
CUST006143,0,2024-04-20
CUST006144,0,2025-03-28
CUST006145,0,2024-12-15
CUST006146,0,2024-06-11
CUST006147,0,2024-06-23
CUST006148,0,2025-03-13
CUST006149,0,2024-07-03
CUST006150,0,2024-05-20
CUST006151,0,2024-07-07
CUST006152,0,2024-05-29
CUST006153,0,2025-03-15
CUST006154,1,2024-11-24
CUST006155,0,2024-05-22
CUST006156,0,2024-07-01
CUST006157,0,2024-07-19
CUST006158,0,2025-01-30
CUST006159,1,2024-05-21
CUST006160,0,2025-03-01
CUST006161,0,2024-09-10
CUST006162,0,2025-02-12
CUST006163,0,2024-11-29
CUST006164,0,2024-08-01
CUST006165,0,2025-02-12
CUST006166,0,2024-10-29
CUST006167,0,2024-11-19
CUST006168,0,2025-01-24
CUST006169,0,2024-11-07
CUST006170,0,2024-12-11
CUST006171,0,2025-03-31
CUST006172,0,2024-08-03
CUST006173,0,2024-05-19
CUST006174,0,2024-09-23
CUST006175,1,2024-09-01
CUST006176,0,2024-05-21
CUST006177,0,2024-08-20
CUST006178,0,2024-11-09
CUST006179,0,2024-09-21
CUST006180,0,2024-09-25
CUST006181,0,2024-08-11
CUST006182,1,2024-05-15
CUST006183,0,2025-04-13
CUST006184,0,2024-08-09
CUST006185,0,2025-01-07
CUST006186,1,2024-06-23
CUST006187,0,2025-01-10
CUST006188,0,2025-03-04
CUST006189,1,2024-12-06
CUST006190,1,2024-06-16
CUST006191,0,2025-02-09
CUST006192,0,2024-11-20
CUST006193,0,2025-02-16
CUST006194,0,2024-06-14
CUST006195,0,2025-01-09
CUST006196,0,2024-09-06
CUST006197,1,2025-04-09
CUST006198,0,2024-05-11
CUST006199,0,2024-06-29
CUST006200,0,2024-06-24
CUST006201,0,2024-06-10
CUST006202,0,2025-01-13
CUST006203,1,2025-02-08
CUST006204,0,2024-11-21
CUST006205,0,2024-04-29
CUST006206,0,2024-05-05
CUST006207,0,2024-06-28
CUST006208,0,2024-10-24
CUST006209,0,2024-05-14
CUST006210,0,2024-04-30
CUST006211,1,2024-09-26
CUST006212,0,2024-12-04
CUST006213,0,2025-03-16
CUST006214,0,2025-03-08
CUST006215,0,2025-01-03
CUST006216,1,2024-09-03
CUST006217,0,2025-01-07
CUST006218,0,2025-02-25
CUST006219,0,2024-11-23
CUST006220,0,2024-12-18
CUST006221,0,2024-05-11
CUST006222,0,2024-06-07
CUST006223,0,2024-11-03
CUST006224,0,2025-01-07
CUST006225,1,2024-11-30
CUST006226,0,2024-09-12
CUST006227,0,2024-11-15
CUST006228,0,2024-10-02
CUST006229,0,2024-05-26
CUST006230,0,2024-08-24
CUST006231,0,2025-01-27
CUST006232,0,2024-05-08
CUST006233,0,2024-11-08
CUST006234,0,2024-10-25
CUST006235,0,2024-06-05
CUST006236,0,2024-08-11
CUST006237,0,2025-03-11
CUST006238,0,2024-12-29
CUST006239,0,2025-02-27
CUST006240,0,2024-10-24
CUST006241,0,2024-12-22
CUST006242,0,2025-01-09
CUST006243,1,2025-03-30
CUST006244,1,2024-09-25
CUST006245,0,2025-04-13
CUST006246,0,2024-08-19
CUST006247,0,2025-04-03
CUST006248,0,2024-12-03
CUST006249,0,2024-08-16
CUST006250,0,2024-08-10
CUST006251,1,2025-04-11
CUST006252,0,2024-08-11
CUST006253,1,2024-12-26
CUST006254,0,2024-10-04
CUST006255,0,2025-04-15
CUST006256,0,2024-10-25
CUST006257,0,2025-01-26
CUST006258,0,2025-01-27
CUST006259,1,2024-12-19
CUST006260,0,2024-10-11
CUST006261,0,2024-04-22
CUST006262,1,2025-02-11
CUST006263,0,2024-11-05
CUST006264,0,2024-09-28
CUST006265,0,2024-09-05
CUST006266,0,2025-03-06
CUST006267,0,2025-01-06
CUST006268,0,2024-11-30
CUST006269,0,2024-06-22
CUST006270,0,2024-09-22
CUST006271,1,2024-08-29
CUST006272,0,2024-10-28
CUST006273,0,2024-10-31
CUST006274,0,2025-01-29
CUST006275,0,2024-09-18
CUST006276,0,2024-05-28
CUST006277,0,2024-09-07
CUST006278,0,2024-05-01
CUST006279,0,2024-06-12
